job_id,minute,gpu_util,mem_util,loss,checkpoint
217,83,90.14,64.67,0.8642,0
217,84,87.14,58.72,0.7837,0
217,85,92.93,55.91,0.7749,0
217,86,95.4,62.29,0.7722,0
217,87,98.13,56.25,0.7802,0
217,88,97.12,54.12,0.7503,0
217,89,91.08,55.66,0.7107,0
217,90,89.69,65.66,0.7065,0
217,91,87.13,62.95,0.7046,0
217,92,86.97,61.86,0.7035,0
217,93,90.43,57.97,,0
217,94,93.9,55.13,,0
217,95,87.52,57.56,,0
217,96,87.66,59.83,,0
217,97,88.98,64.1,,0
217,98,89.95,58.78,,0
217,99,88.76,59.56,,0
217,100,98.21,55.92,,0
217,101,96.68,55.59,,0
217,102,94.39,54.18,,0
217,103,95.08,51.27,,0
217,104,93.12,60.19,,0
217,105,92.81,66.98,,0
217,106,89.2,63.33,,0
217,107,86.7,60.85,,0
217,108,86.72,61.98,,0
217,109,84.96,59.64,,0
217,110,85.62,61.01,,0
217,111,91.93,61.79,,0
217,112,96.68,59.41,,0
217,113,91.47,53.48,,0
217,114,91.02,62.27,,0
217,115,91.77,56.97,,0
217,116,93.73,56.89,,0
218,0,90.27,77.28,3.3099,0
218,1,88.45,72.89,3.2472,0
218,2,90.74,72.53,3.2732,0
218,3,97.92,78.61,3.1707,1
218,4,89.5,74.41,3.1343,0
218,5,95.71,73.49,3.1289,0
218,6,89.8,75.76,3.0927,0
218,7,93.75,75.39,3.066,0
218,8,87.74,74.47,3.0725,0
218,9,87.32,78.05,2.99,0
218,10,83.53,68.11,2.939,0
218,11,80.7,71.69,2.9425,0
218,12,80.3,71.78,2.9439,0
218,13,82.2,79.66,2.8923,0
218,14,81.49,78.98,2.8411,0
218,15,80.73,75.29,2.8046,0
218,16,86.16,74.72,2.8004,0
218,17,82.15,73.85,2.7152,0
218,18,89.3,77.98,2.7069,0
218,19,89.46,71.29,2.6651,0
218,20,93.62,77.55,2.703,0
218,21,96.78,79.81,2.6868,0
218,22,92.09,75.51,2.6404,0
218,23,92.33,75.77,2.5711,0
218,24,93.57,75.35,2.5096,0
218,25,90.78,73.63,2.5272,0
218,26,90.69,69.98,2.4806,0
218,27,84.82,75.32,2.47,0
218,28,86.4,72.97,2.4479,0
218,29,84.0,72.23,2.4544,0
218,30,83.61,74.26,2.3971,0
218,31,44.16,77.03,2.3784,0
218,32,45.28,76.15,2.3795,1
218,33,41.38,75.96,2.3288,0
218,34,43.14,76.86,2.2831,0
218,35,43.23,76.06,2.2448,0
218,36,45.62,77.53,2.2608,0
218,37,44.12,78.12,2.2466,0
218,38,42.73,77.55,2.2147,0
218,39,43.91,72.77,2.1937,0
218,40,42.02,77.34,2.2059,0
218,41,45.64,73.54,2.1433,0
218,42,44.25,71.99,2.1132,0
218,43,43.66,72.97,2.1278,0
218,44,90.19,72.17,2.0749,0
218,45,85.91,77.45,2.0488,0
218,46,82.4,75.64,2.0534,0
218,47,80.94,78.1,1.9919,0
218,48,82.01,78.11,1.9518,0
218,49,84.42,74.49,1.9951,0
218,50,83.47,76.93,2.001,0
218,51,92.75,70.65,1.9848,0
218,52,85.68,72.28,1.8995,0
218,53,87.78,70.5,1.8935,0
218,54,90.19,72.15,1.8319,0
218,55,92.81,72.53,1.8554,0
218,56,91.39,73.29,1.9182,0
218,57,95.75,73.5,1.8108,0
218,58,89.17,72.75,1.8566,0
218,59,95.86,71.61,1.7551,0
218,60,91.4,77.78,1.7783,0
218,61,87.97,74.39,1.7596,1
218,62,90.33,76.5,1.7648,0
218,63,86.4,72.66,1.7123,0
218,64,81.72,71.73,1.6591,0
218,65,81.38,77.95,1.7291,0
218,66,81.17,78.38,1.6511,0
218,67,84.31,75.63,1.6337,0
218,68,85.47,74.58,1.6284,0
218,69,84.7,79.68,1.5983,0
218,70,87.9,78.16,1.5888,0
218,71,97.5,74.17,1.5962,0
218,72,88.63,71.95,1.6075,0
218,73,92.02,79.19,1.563,0
218,74,94.92,67.52,1.5235,0
218,75,96.93,74.58,1.5035,0
218,76,92.81,73.51,1.5535,0
218,77,87.33,72.82,1.4895,0
218,78,93.93,72.45,1.5126,0
218,79,91.24,74.54,1.4771,0
218,80,85.76,78.08,1.4851,0
218,81,85.76,72.37,1.4775,0
218,82,87.67,79.48,1.4565,0
218,83,82.95,73.92,1.4213,0
218,84,83.69,70.91,1.4227,0
218,85,84.12,72.46,1.3995,0
218,86,82.72,73.23,1.4258,0
218,87,85.55,73.34,1.3986,0
218,88,91.22,71.58,1.3329,0
218,89,88.81,76.72,1.3838,0
218,90,94.39,76.67,1.3595,1
218,91,92.7,74.35,1.2832,0
218,92,92.75,71.46,1.309,0
218,93,97.97,72.92,1.3439,0
218,94,92.68,74.92,1.3112,0
218,95,87.74,70.91,1.3268,0
218,96,89.7,70.97,1.2979,0
218,97,82.58,73.94,1.2813,0
218,98,88.29,70.22,1.2769,0
218,99,79.94,76.87,1.2426,0
218,100,81.15,75.27,1.2681,0
218,101,87.14,78.84,1.2351,0
218,102,82.35,71.1,1.2278,0
218,103,85.84,72.77,1.2463,0
218,104,84.59,77.16,1.2251,0
218,105,88.49,77.15,1.2046,0
218,106,87.04,70.07,1.1691,0
218,107,90.49,79.42,1.173,0
218,108,62.07,72.48,1.1687,0
218,109,63.81,79.04,1.1647,0
218,110,62.79,74.12,1.1648,0
218,111,62.99,77.49,1.173,0
218,112,61.66,68.53,1.1747,0
218,113,62.28,86.81,1.1638,0
218,114,61.75,74.83,1.1603,0
218,115,66.16,78.81,1.1688,0
218,116,59.8,75.12,1.1626,0
218,117,62.17,76.01,1.1625,0
218,118,62.94,77.9,1.1641,0
218,119,62.34,80.14,1.1651,1
218,120,82.44,74.88,1.161,0
218,121,84.65,79.69,1.1702,0
218,122,84.6,74.96,1.1663,0
218,123,88.18,76.7,1.169,0
218,124,88.62,75.57,1.1635,0
218,125,89.83,75.5,1.1641,0
218,126,90.68,74.24,1.166,0
218,127,89.79,73.94,1.1647,0
218,128,89.77,74.38,1.1651,0
218,129,88.92,77.79,1.166,0
218,130,90.38,78.49,1.1657,0
218,131,90.61,68.94,1.1641,0
218,132,90.86,73.65,1.1657,0
218,133,90.2,69.67,1.1649,0
218,134,89.31,75.44,1.1636,0
218,135,89.6,70.99,1.1655,0
218,136,88.82,71.16,1.1658,0
218,137,89.79,73.91,1.1628,0
218,138,89.93,70.31,1.1635,0
218,139,90.06,76.57,1.1636,0
218,140,90.85,75.48,1.1671,0
218,141,89.7,72.68,1.1638,0
218,142,89.0,76.28,1.1625,0
218,143,89.5,73.6,1.1632,0
218,144,89.94,75.12,1.1656,0
218,145,90.34,82.71,1.1639,0
218,146,89.31,74.12,1.1637,0
218,147,89.29,75.17,1.1626,0
218,148,90.22,77.11,1.1657,0
218,149,88.94,83.51,1.1657,0
218,150,90.06,73.01,1.165,0
218,151,90.45,73.7,1.1636,0
218,152,89.67,76.54,1.164,0
218,153,90.25,73.5,1.164,0
218,154,88.71,75.62,1.1644,0
218,155,89.43,80.74,1.1637,0
218,156,88.85,74.12,1.1635,0
218,157,90.13,73.52,1.1647,0
218,158,88.8,80.29,0.8845,0
218,159,90.62,73.47,0.8352,0
218,160,88.89,75.8,0.795,0
218,161,96.06,69.16,0.832,0
218,162,94.68,76.84,0.8122,0
218,163,93.64,75.64,0.8095,0
218,164,92.9,70.43,0.8132,0
218,165,87.6,74.75,0.8116,0
218,166,85.71,77.74,0.812,0
218,167,90.92,73.22,0.8141,0
218,168,84.4,73.31,0.8113,0
218,169,82.69,78.37,0.8089,0
218,170,78.87,74.67,0.8118,0
218,171,84.54,76.94,0.8108,0
218,172,83.01,78.61,0.8112,0
218,173,84.15,72.33,0.8106,0
218,174,85.83,72.47,0.8093,0
218,175,87.77,75.95,0.8124,0
218,176,88.41,72.46,0.8136,0
218,177,90.16,74.86,0.8122,1
218,178,91.18,75.93,0.8104,0
218,179,89.25,77.14,0.8115,0
218,180,90.21,73.92,0.815,0
218,181,97.78,80.2,0.8124,0
218,182,96.39,82.71,0.8116,0
218,183,85.16,72.42,0.8099,0
218,184,90.21,82.92,0.8117,0
218,185,84.15,73.16,0.811,0
218,186,91.07,70.43,0.8125,0
218,187,81.1,75.14,0.8114,0
218,188,84.15,76.33,0.8133,0
218,189,82.68,73.22,0.8134,0
218,190,84.53,74.15,0.8092,0
218,191,86.74,77.07,0.8121,0
218,192,83.05,69.72,0.8135,0
218,193,91.29,74.53,0.813,0
218,194,87.74,71.23,0.8085,0
218,195,86.93,73.4,0.8141,0
218,196,91.45,79.7,0.8096,0
218,197,93.07,75.79,0.8091,0
218,198,96.56,81.98,0.8092,0
218,199,94.6,73.29,0.8123,0
218,200,93.19,78.58,0.8102,0
218,201,88.42,77.62,0.8105,0
218,202,91.19,69.78,0.8108,0
218,203,87.47,73.07,0.8131,0
218,204,85.95,79.15,0.8125,0
218,205,86.72,76.21,0.8098,0
218,206,81.47,72.51,0.8105,1
218,207,87.13,69.9,0.8094,0
218,208,85.06,69.18,0.8106,0
218,209,87.03,77.51,0.8121,0
218,210,87.16,71.4,0.8111,0
218,211,87.56,79.83,0.81,0
218,212,95.92,77.89,0.8127,0
218,213,91.84,66.98,0.8116,0
218,214,91.39,76.27,0.8102,0
218,215,91.21,72.75,0.8136,0
218,216,98.13,74.47,0.812,0
218,217,94.4,75.14,0.8114,0
218,218,88.19,74.16,0.8121,0
219,0,92.05,58.96,3.0573,0
219,1,88.08,60.86,3.0083,0
219,2,97.0,61.19,2.9276,0
219,3,95.43,57.16,2.9315,0
219,4,97.09,65.13,2.8296,0
219,5,94.05,59.02,2.7759,0
219,6,90.23,63.72,2.7029,0
219,7,94.78,59.1,2.6875,0
219,8,88.9,59.47,2.641,0
219,9,85.12,66.78,2.6464,0
219,10,84.09,60.87,2.6422,0
219,11,86.77,54.85,2.6423,0
219,12,85.77,60.69,2.6434,0
219,13,89.52,60.2,2.6472,0
219,14,90.69,59.08,2.6474,0
219,15,89.08,56.64,2.6435,0
219,16,91.73,58.36,2.6458,0
219,17,90.26,65.51,2.6451,0
219,18,91.66,58.6,2.6462,0
219,19,91.23,61.22,2.6445,0
219,20,90.29,58.67,2.6445,0
219,21,89.3,56.85,2.6448,0
219,22,89.72,58.77,2.6452,0
219,23,90.09,62.86,2.6448,0
219,24,90.0,63.59,2.6456,0
219,25,90.3,59.09,2.6442,0
219,26,91.84,59.04,2.6431,0
219,27,89.65,67.21,2.6444,0
219,28,89.23,61.92,2.6443,0
219,29,90.54,63.57,2.6476,0
219,30,90.4,62.39,2.6449,0
219,31,89.22,64.95,2.6459,0
219,32,91.09,60.28,2.6447,0
219,33,88.54,61.22,2.6435,0
219,34,91.03,59.47,2.6437,0
219,35,91.17,56.79,2.6453,0
219,36,91.98,59.22,2.646,0
219,37,89.81,54.22,2.6458,0
219,38,90.21,57.89,2.6453,0
219,39,90.26,61.68,2.6457,0
219,40,89.57,64.4,2.6455,0
219,41,90.29,56.95,2.6454,0
219,42,90.46,62.75,2.6456,0
219,43,90.44,59.67,2.6453,0
219,44,90.91,60.02,2.6444,0
219,45,90.75,63.44,2.645,0
219,46,90.05,62.04,2.6476,0
219,47,88.75,56.61,2.6455,0
219,48,91.55,59.72,2.6464,0
219,49,89.06,59.25,2.6444,0
219,50,90.41,62.84,2.6448,0
219,51,82.1,63.48,1.2424,0
219,52,80.59,62.35,1.2467,0
219,53,87.07,60.11,1.2118,0
219,54,86.98,57.58,1.199,0
219,55,91.23,58.53,1.1093,0
219,56,92.48,60.35,1.1186,0
219,57,88.29,61.33,1.1471,0
219,58,95.45,59.63,1.1226,0
219,59,95.4,64.32,1.1069,0
219,60,97.32,62.96,1.0451,0
219,61,96.37,65.75,1.0679,0
219,62,93.39,56.91,1.0062,0
219,63,88.55,62.93,1.0191,0
219,64,88.35,63.98,1.0206,0
219,65,83.84,57.81,0.9681,1
219,66,83.46,61.41,0.9819,0
219,67,85.11,60.56,0.9585,0
219,68,82.61,59.98,0.9455,0
219,69,87.8,57.31,0.9289,0
219,70,86.51,59.33,0.9001,0
219,71,51.58,58.43,0.8917,0
219,72,53.03,63.23,0.908,0
219,73,53.87,64.89,0.8567,0
219,74,54.78,57.68,0.8636,0
219,75,56.08,62.81,0.8727,0
219,76,53.68,60.82,0.8548,0
219,77,55.26,61.49,0.8243,0
219,78,54.73,59.3,0.8442,0
219,79,55.47,58.25,0.8352,0
219,80,54.81,64.86,0.8306,0
219,81,88.49,59.0,0.7974,0
219,82,84.53,62.96,0.8216,0
219,83,87.96,62.68,0.7712,0
219,84,84.14,60.03,0.7393,0
219,85,86.17,62.3,0.7346,0
219,86,79.94,59.27,0.7569,0
219,87,82.56,61.82,0.7172,0
219,88,84.42,55.27,0.7143,0
219,89,87.55,58.81,0.7171,0
219,90,91.29,60.65,0.719,0
219,91,89.27,55.82,0.7166,0
219,92,92.49,57.02,0.7179,0
219,93,91.78,55.8,0.7162,0
219,94,95.07,62.18,0.72,0
219,95,100.0,56.54,0.7174,0
219,96,94.53,57.19,0.717,0
219,97,93.37,58.91,0.7161,0
219,98,95.49,62.87,0.7168,0
219,99,92.07,51.92,0.7169,0
219,100,85.77,59.04,0.7167,0
219,101,86.04,63.67,0.7155,0
219,102,87.49,57.73,0.7162,0
219,103,87.19,61.31,0.718,0
219,104,84.11,61.99,0.7162,0
219,105,80.3,55.74,0.7189,0
219,106,83.76,59.43,0.7189,0
219,107,85.17,58.51,0.7159,0
219,108,92.35,60.9,0.7159,0
219,109,88.38,62.0,0.7148,0
219,110,90.4,61.29,0.7197,0
219,111,91.96,62.18,0.717,0
219,112,92.47,57.85,0.7168,0
219,113,96.34,59.54,0.717,0
219,114,94.29,62.5,0.7176,0
219,115,45.38,61.86,0.7152,0
219,116,45.68,55.38,0.7177,0
219,117,46.81,61.25,0.7184,1
219,118,44.7,56.32,0.7173,0
219,119,82.94,56.74,0.7173,0
219,120,80.12,63.49,0.716,0
219,121,85.19,62.78,0.7185,0
220,0,88.03,62.85,3.285,0
220,1,85.21,68.37,3.2381,0
220,2,93.03,68.38,3.1649,0
220,3,88.79,65.52,3.105,0
220,4,85.82,66.53,3.1051,0
220,5,94.52,67.73,3.1068,0
220,6,91.71,68.12,3.1049,0
220,7,90.26,73.2,3.1056,0
220,8,92.09,71.33,3.1068,0
220,9,92.63,67.64,3.1037,0
220,10,95.55,71.89,3.1064,0
220,11,88.51,67.48,3.1055,0
220,12,86.86,62.06,3.1041,0
220,13,95.06,67.74,3.106,0
220,14,83.88,72.02,3.1017,1
220,15,85.48,73.86,3.1043,0
220,16,83.28,68.91,3.1042,0
220,17,81.63,67.84,3.1062,0
220,18,82.04,68.28,3.1045,0
220,19,80.38,66.98,3.1052,0
220,20,83.16,68.0,3.1062,0
220,21,50.54,65.52,3.1044,0
220,22,49.92,64.66,3.1012,0
220,23,53.21,67.8,3.1046,0
220,24,51.89,67.72,3.1024,0
220,25,51.31,64.9,3.1047,0
220,26,51.96,68.6,3.1048,0
220,27,51.16,69.21,3.1069,0
220,28,88.2,70.47,3.1045,0
220,29,88.69,61.3,3.104,1
220,30,91.95,69.37,3.1033,0
220,31,89.39,71.33,3.1048,0
220,32,90.65,70.3,3.1066,0
220,33,92.2,70.04,3.1024,0
220,34,87.71,67.8,1.7659,0
220,35,95.24,66.28,1.7661,0
220,36,93.05,68.65,1.768,0
220,37,90.03,69.94,1.7586,0
220,38,90.02,70.01,1.7668,0
220,39,92.29,72.8,1.7589,0
220,40,87.41,66.71,1.7686,0
220,41,90.42,68.36,1.7653,0
220,42,89.68,68.57,1.7674,0
220,43,84.53,65.16,1.766,0
220,44,82.53,66.61,1.7699,1
220,45,86.55,67.62,1.7645,0
220,46,84.77,67.84,1.766,0
220,47,82.69,66.6,1.7688,0
220,48,82.74,71.79,1.7737,0
220,49,81.33,69.14,1.7644,0
220,50,82.58,70.42,1.7691,0
220,51,84.99,67.22,1.7687,0
220,52,85.82,65.28,1.7709,0
220,53,86.34,69.95,1.7708,0
220,54,84.54,59.41,1.7702,0
220,55,83.11,69.23,1.7712,0
220,56,92.72,61.48,1.7682,0
220,57,85.3,71.04,1.7709,0
220,58,89.82,62.75,1.7715,0
220,59,90.18,65.63,1.7692,1
220,60,95.47,70.69,1.7708,0
220,61,94.91,64.37,1.772,0
220,62,86.24,68.45,1.7691,0
220,63,87.55,72.94,1.7716,0
220,64,95.16,72.4,1.7703,0
220,65,93.4,69.5,1.7715,0
220,66,88.91,72.63,1.7705,0
220,67,90.68,69.51,1.7684,0
220,68,88.29,66.01,1.7698,0
220,69,87.31,63.73,1.7704,0
220,70,88.1,68.47,1.7678,0
220,71,87.06,68.52,1.7745,0
220,72,84.08,73.08,1.77,0
220,73,82.76,69.0,1.7706,0
220,74,81.85,71.23,1.77,0
220,75,81.18,69.92,1.7689,0
220,76,79.28,68.63,1.771,0
220,77,84.64,64.27,1.7708,0
220,78,89.09,64.97,1.7664,0
220,79,82.39,69.64,1.7701,0
220,80,83.05,69.07,1.7709,0
220,81,91.36,63.66,1.769,0
220,82,81.12,66.52,1.7678,0
221,0,87.86,66.61,2.9663,1
221,1,89.1,70.15,2.9289,0
221,2,89.57,63.99,2.9179,0
221,3,92.78,67.25,2.9241,0
221,4,86.37,65.3,2.8321,0
221,5,90.14,64.49,2.7675,0
221,6,85.31,68.79,2.764,0
221,7,89.48,66.34,2.7447,0
221,8,85.17,72.41,2.7355,0
221,9,77.66,64.25,2.6907,0
221,10,77.11,63.03,2.6511,0
221,11,76.99,65.99,2.597,0
221,12,82.68,67.67,2.5913,0
221,13,85.13,65.55,2.5129,0
221,14,80.34,68.04,2.5409,0
221,15,85.7,63.5,2.4602,0
221,16,87.64,68.46,2.467,0
221,17,90.43,63.15,2.431,0
221,18,88.78,61.57,2.4352,0
221,19,89.17,60.78,2.362,0
221,20,84.12,70.44,2.307,0
221,21,81.29,67.92,2.3274,0
221,22,80.84,67.86,2.3184,0
221,23,81.02,65.08,2.3088,0
221,24,80.58,68.5,2.2401,0
221,25,76.21,63.75,2.2479,0
221,26,79.32,63.57,2.2019,1
221,27,84.12,66.5,2.1845,0
221,28,88.72,67.34,2.1569,0
221,29,84.83,63.7,2.0815,0
221,30,91.06,69.19,2.0675,0
221,31,86.65,62.87,2.0505,0
221,32,93.59,66.16,2.0369,0
221,33,84.72,68.01,2.0119,0
221,34,82.06,60.49,2.0007,0
221,35,84.23,65.47,1.9797,0
221,36,79.06,68.01,1.9527,0
221,37,52.53,66.95,1.9734,0
221,38,50.26,67.13,1.9408,0
221,39,50.8,63.21,1.8839,1
221,40,49.29,64.72,1.8842,0
221,41,49.75,68.82,1.8897,0
221,42,51.59,70.97,1.8819,0
221,43,85.13,62.58,1.8928,0
221,44,88.69,65.24,1.885,0
221,45,88.09,60.99,1.8873,0
221,46,91.32,66.37,1.8875,0
221,47,85.28,66.87,1.8841,0
221,48,82.63,65.88,1.8855,0
221,49,86.05,68.29,1.8814,0
221,50,79.13,60.09,1.8893,0
221,51,81.38,65.71,1.8884,0
221,52,82.95,68.0,1.8846,1
221,53,82.29,71.68,1.8889,0
221,54,81.02,66.54,1.8864,0
221,55,85.88,67.56,1.8811,0
221,56,85.42,61.22,1.8895,0
221,57,86.88,62.45,1.8906,0
221,58,92.16,71.05,1.8885,0
221,59,86.49,66.91,1.8897,0
221,60,90.49,66.12,1.888,0
221,61,88.09,65.19,1.889,0
221,62,91.54,66.92,1.8903,0
221,63,84.54,61.81,1.887,0
221,64,86.66,69.6,1.8895,0
221,65,85.0,66.63,1.8904,0
221,66,83.92,60.99,1.8895,0
221,67,91.25,66.84,1.8881,0
221,68,87.12,63.6,1.8896,0
221,69,84.38,70.27,1.8875,0
221,70,86.56,63.89,1.8893,0
221,71,82.0,65.64,1.8881,0
221,72,86.68,66.09,1.8885,0
221,73,89.01,68.25,1.8923,0
221,74,91.45,71.13,1.8913,0
221,75,78.97,66.49,1.8902,0
221,76,85.42,68.06,1.8901,0
221,77,88.54,63.75,1.8902,0
221,78,88.29,65.61,1.8895,0
221,79,85.33,67.04,1.8892,0
221,80,87.4,65.62,1.8886,0
221,81,85.96,68.65,1.8896,0
221,82,87.2,64.05,1.8877,0
221,83,90.97,65.74,1.8897,0
221,84,89.53,63.28,1.8914,0
221,85,84.03,68.58,1.8905,0
221,86,84.51,67.08,1.8898,0
221,87,88.9,69.41,1.8872,0
221,88,83.1,64.65,1.8888,0
221,89,87.99,74.13,1.8931,0
221,90,89.09,67.02,1.8898,0
221,91,85.64,68.05,1.8882,0
221,92,86.79,68.95,1.8897,0
221,93,89.62,66.09,1.89,0
221,94,94.15,66.18,1.8895,0
221,95,88.87,65.8,1.8899,0
221,96,87.5,68.54,1.8884,0
221,97,83.52,64.96,1.8922,0
221,98,81.16,66.89,1.8892,0
221,99,86.06,68.6,1.8895,0
221,100,89.99,68.03,1.889,0
221,101,88.2,58.89,1.8919,0
221,102,89.3,66.28,1.889,0
221,103,87.97,63.7,1.8883,0
221,104,88.62,65.41,1.8906,0
221,105,86.23,69.04,1.8881,0
221,106,89.64,73.18,1.8874,0
221,107,90.23,63.41,1.8891,0
221,108,88.04,63.98,1.8892,0
221,109,87.37,66.56,1.8916,0
221,110,81.33,66.76,1.8877,0
221,111,86.75,63.19,1.8892,0
221,112,86.74,68.3,1.8888,0
221,113,87.66,63.5,1.8877,0
221,114,91.1,61.5,1.8882,0
221,115,86.81,62.82,1.8903,0
221,116,94.71,68.49,1.8921,0
221,117,87.07,65.49,1.8906,0
221,118,89.42,59.6,1.8916,0
221,119,87.05,67.45,1.8852,0
221,120,82.96,66.41,1.8892,0
221,121,87.25,69.58,1.8894,0
221,122,84.86,66.47,1.8911,0
221,123,90.16,66.78,1.893,0
221,124,86.51,65.12,1.8902,0
221,125,84.18,64.58,1.8892,0
221,126,90.16,63.14,1.8886,0
221,127,89.36,62.59,1.8892,0
221,128,91.51,67.18,1.8875,0
221,129,89.58,63.07,1.8874,0
221,130,88.04,65.37,1.8899,0
221,131,87.82,70.97,1.8891,0
221,132,88.37,68.49,1.8887,0
221,133,82.4,67.16,1.8914,0
221,134,84.15,67.3,1.8944,0
221,135,86.69,64.18,1.8888,0
221,136,86.55,63.58,1.8881,0
221,137,84.01,68.57,1.8914,0
221,138,79.18,68.36,1.8879,0
221,139,87.07,60.72,1.8881,0
221,140,86.37,66.0,1.8904,0
222,0,90.59,76.85,2.7883,0
222,1,89.96,79.74,2.71,0
222,2,90.35,80.18,2.7219,0
222,3,95.57,78.41,2.6285,0
222,4,96.8,77.88,2.5393,0
222,5,92.1,74.77,2.4839,0
222,6,91.06,73.29,2.506,0
222,7,90.21,75.75,2.4191,0
222,8,91.05,76.97,2.414,1
222,9,86.34,74.43,2.4183,0
222,10,83.71,71.56,2.4159,0
222,11,86.13,79.8,2.4141,0
222,12,84.75,75.75,2.4125,0
222,13,83.61,79.56,2.4173,0
222,14,85.13,75.81,2.4145,0
222,15,86.72,79.15,2.4093,0
222,16,85.54,77.59,2.422,0
222,17,86.8,79.49,2.4171,0
222,18,85.17,78.32,2.4179,0
222,19,87.13,75.76,2.4138,0
222,20,90.71,76.21,2.4121,0
222,21,86.3,81.38,2.4144,0
222,22,90.19,75.38,2.4195,0
222,23,91.15,77.55,2.4127,0
222,24,90.35,77.78,2.416,0
222,25,90.72,78.28,2.4122,0
222,26,92.2,75.65,2.4137,0
222,27,90.68,79.33,2.4157,0
222,28,91.9,76.38,2.4148,0
222,29,93.12,71.08,2.4129,0
222,30,92.77,76.46,2.4136,0
222,31,91.88,77.29,2.4125,0
222,32,91.99,75.29,2.4132,0
222,33,92.79,76.28,2.4128,0
222,34,91.79,76.61,2.4132,0
222,35,90.78,79.53,2.4144,0
222,36,91.77,77.49,2.4124,0
222,37,92.74,81.04,2.4148,0
222,38,91.13,73.47,2.4155,0
222,39,93.24,74.21,2.4116,0
222,40,91.71,78.17,2.4136,0
222,41,94.19,78.19,2.4136,0
222,42,91.97,79.08,2.4142,0
222,43,93.5,75.26,2.4135,0
222,44,92.38,73.78,2.4133,0
222,45,91.03,75.29,2.4154,0
222,46,92.57,69.28,,0
222,47,91.13,78.94,,0
222,48,90.99,74.49,,0
222,49,93.08,73.67,,0
222,50,92.7,76.62,,0
222,51,91.76,80.2,,0
222,52,92.24,78.04,,0
222,53,92.07,75.37,,0
222,54,91.8,78.06,,0
222,55,91.83,77.58,,0
222,56,92.22,81.07,,0
222,57,92.11,79.48,,0
222,58,88.07,75.28,,0
222,59,87.41,76.35,,0
222,60,87.48,76.86,,0
222,61,89.32,70.52,,0
222,62,87.35,67.1,,0
222,63,91.68,76.63,,0
222,64,90.42,78.56,,0
222,65,92.95,84.57,,0
222,66,90.16,75.81,,0
222,67,91.5,75.46,,0
222,68,88.89,79.84,,0
222,69,90.77,73.07,,0
222,70,88.57,81.87,,0
222,71,87.01,73.5,,0
222,72,87.21,77.52,,0
222,73,81.56,76.54,,0
222,74,87.82,72.26,,0
222,75,81.86,75.0,,0
222,76,82.84,73.26,,0
222,77,82.7,74.78,,0
222,78,80.2,79.55,,0
222,79,87.74,70.66,,0
222,80,86.65,70.14,,0
222,81,87.73,75.94,,0
222,82,93.48,72.38,,0
222,83,88.16,78.47,,0
222,84,86.19,76.14,,0
222,85,92.4,78.94,,0
222,86,93.09,70.83,,0
222,87,85.82,76.8,,0
222,88,87.15,84.17,,0
222,89,91.95,78.26,,0
222,90,89.19,78.11,,0
222,91,90.58,79.22,,0
222,92,87.6,74.66,,0
222,93,87.07,74.83,,0
222,94,86.58,72.53,,0
222,95,85.01,76.81,,0
222,96,83.69,84.04,,0
222,97,82.61,78.16,,0
222,98,87.11,71.54,,0
222,99,90.14,74.27,,0
222,100,88.38,78.34,,1
222,101,85.35,77.07,,0
222,102,85.7,75.66,,0
222,103,85.92,73.97,,0
222,104,90.01,72.79,,0
222,105,91.28,71.99,,0
222,106,90.35,80.72,,0
222,107,94.04,77.0,,0
222,108,90.82,79.35,,0
222,109,90.62,76.76,,0
222,110,87.63,76.85,,0
222,111,90.75,75.75,,0
222,112,86.79,75.06,,0
222,113,80.35,72.47,,0
222,114,88.26,74.09,,0
222,115,81.71,71.26,,0
222,116,81.32,72.73,,0
222,117,80.76,76.32,,0
222,118,85.67,74.88,,0
222,119,82.23,75.99,,0
222,120,86.39,79.85,,0
222,121,86.33,78.35,,0
222,122,88.61,76.93,,0
222,123,92.78,72.33,,1
222,124,93.21,72.84,,0
222,125,90.72,74.22,,0
222,126,96.86,73.95,,0
222,127,90.8,70.07,,0
222,128,88.45,80.8,,0
222,129,87.59,76.92,,0
222,130,91.54,78.03,,0
222,131,86.22,75.11,,0
222,132,89.16,77.09,,0
222,133,89.0,75.9,,0
222,134,86.57,79.27,,0
222,135,85.31,78.4,,0
222,136,84.81,75.44,,0
222,137,83.32,71.97,,0
222,138,87.28,72.6,,0
222,139,86.25,74.67,,0
222,140,83.18,76.51,,0
223,0,74.93,72.53,2.5547,0
223,1,80.68,71.79,2.531,0
223,2,85.05,77.73,2.4712,0
223,3,82.93,76.38,2.4463,1
223,4,86.25,78.33,2.4243,0
223,5,82.21,76.88,2.4291,0
223,6,85.61,81.39,2.3941,0
223,7,79.45,77.32,2.3655,0
223,8,79.28,72.74,2.3496,0
223,9,75.92,73.71,2.3641,0
223,10,77.16,79.95,2.3106,0
223,11,74.83,76.05,2.2774,0
223,12,50.08,76.24,2.2687,0
223,13,49.26,71.43,2.2113,0
223,14,50.55,73.52,2.2054,0
223,15,48.63,81.44,2.1615,0
223,16,51.43,77.57,2.1122,0
223,17,51.74,77.83,2.1286,0
223,18,83.25,73.26,2.1106,0
223,19,83.06,72.55,2.0778,0
223,20,85.61,74.68,2.0955,1
223,21,83.77,76.48,2.0466,0
223,22,75.97,73.22,2.0378,0
223,23,72.06,74.86,1.9685,0
